competitor,Discipline,Sex,Nationality,mark_numeric,Predicted_World_Record_Breaker,Probability_World_Record_Breaker,World_Record_Correct,Actual_World_Record_Breaker,Actual_National_Record_Breaker,Actual_Personal_Best_Breaker
Dalia KADDARI,200-metres,female,ITA,23.36,No,3.3259552e-05,Yes,No,No,No
Liranyi ALONSO,200-metres,female,DOM,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Kissiwaa MENSAH,200-metres,female,GBR,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Fabienne HOENKE,200-metres,female,SUI,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Céline BÜRGI,200-metres,female,SUI,23.36,No,3.3259552e-05,Yes,No,No,Yes
Jasmine ABRAMS,200-metres,female,GUY,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Catherine LÉGER,200-metres,female,CAN,23.36,No,3.3259552e-05,Yes,No,No,No
Mariah MAXWELL,200-metres,female,USA,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Adijatu Rejoice SULE,200-metres,female,NGR,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Janiah PULLIAM,200-metres,female,USA,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Shuri AONO,200-metres,female,JPN,23.36,No,3.3259552e-05,Yes,No,No,Yes
Sina MAYER,200-metres,female,GER,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Ami TAKAHASHI,200-metres,female,JPN,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Léonie POINTET,200-metres,female,SUI,23.36,No,3.3259552e-05,Yes,No,No,No
Yarima GARCÍA,200-metres,female,CUB,23.36,No,3.3259552e-05,Yes,No,No,Yes
Sara REIFENRATH,200-metres,female,USA,23.36,No,3.3259552e-05,Yes,No,No,No
Christine MALLARD,200-metres,female,USA,23.36,No,3.3259552e-05,Yes,No,No,No
Nithya GANDHE,200-metres,female,IND,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Adijatu Rejoice SULE,200-metres,female,NGR,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Brianna HOWARD,200-metres,female,USA,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Aniyah KITT,200-metres,female,USA,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Nicole CAICEDO,200-metres,female,ECU,23.36,No,3.3259552e-05,Yes,No,No,No
Olivia FOTOPOULOU,200-metres,female,CYP,23.36,No,3.3259552e-05,Yes,No,No,No
Mariah MAXWELL,200-metres,female,USA,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Sharmelle HOLMES,200-metres,female,USA,23.36,No,3.3259552e-05,Yes,No,No,Unknown
Ndeye-Arame TOURÉ,200-metres,female,SEN,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Natalya KOMBAROVA,200-metres,female,RUS,23.37,No,3.3259552e-05,Yes,No,No,No
Carleta BERNARD,200-metres,female,JAM,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Alliah BAKER,200-metres,female,JAM,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Maygan SHAW,200-metres,female,USA,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Remi TSURUTA,200-metres,female,JPN,23.37,No,3.3259552e-05,Yes,No,No,No
Anna HALL,200-metres,female,USA,23.37,No,3.3259552e-05,Yes,No,No,No
Olivia FOTOPOULOU,200-metres,female,CYP,23.37,No,3.3259552e-05,Yes,No,No,No
Roneisha MCGREGOR,200-metres,female,JAM,23.37,No,3.3259552e-05,Yes,No,No,No
Terezie TÁBORSKÁ,200-metres,female,CZE,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Jamilia BERNHARDSSON,200-metres,female,SWE,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Alexa SULYÁN,200-metres,female,HUN,23.37,No,3.3259552e-05,Yes,No,No,No
Marlena GRANASZEWSKA,200-metres,female,POL,23.37,No,3.3259552e-05,Yes,No,No,No
Lucy TALLON,200-metres,female,GBR,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Leah O'BRIEN,200-metres,female,AUS,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Jamilia BERNHARDSSON,200-metres,female,SWE,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Jamilia BERNHARDSSON,200-metres,female,SWE,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Lucy TALLON,200-metres,female,GBR,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Leah O'BRIEN,200-metres,female,AUS,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Wiktoria GAJOSZ,200-metres,female,POL,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Terezie TÁBORSKÁ,200-metres,female,CZE,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Rachel JOSEPH,200-metres,female,USA,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Lukrecija SABAITYTĖ,200-metres,female,LTU,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Nikola HOROWSKA,200-metres,female,POL,23.37,No,3.3259552e-05,Yes,No,No,No
McKenna WATSON,200-metres,female,USA,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Reese WEBSTER,200-metres,female,TTO,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Zoe SHERAR,200-metres,female,CAN,23.37,No,3.3259552e-05,Yes,No,No,No
Taejha BADAL,200-metres,female,TTO,23.37,No,3.3259552e-05,Yes,No,No,Yes
McKenna WATSON,200-metres,female,USA,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Leah O'BRIEN,200-metres,female,AUS,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Adijatu Rejoice SULE,200-metres,female,NGR,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Morgan DAVIS,200-metres,female,USA,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Yuting LI,200-metres,female,CHN,23.37,No,3.3259552e-05,Yes,No,No,No
Kristie EDWARDS,200-metres,female,AUS,23.37,No,3.3259552e-05,Yes,No,No,No
Wiktoria GAJOSZ,200-metres,female,POL,23.37,No,3.3259552e-05,Yes,No,No,Unknown
Natalya KOMBAROVA,200-metres,female,RUS,23.37,No,3.3259552e-05,Yes,No,No,No
Mia GROSS,200-metres,female,AUS,23.38,No,3.3259552e-05,Yes,No,No,No
Louise WIELAND,200-metres,female,GER,23.38,No,3.3259552e-05,Yes,No,No,No
Jessica-Bianca WESSOLLY,200-metres,female,GER,23.38,No,3.3259552e-05,Yes,No,No,No
Roneisha MCGREGOR,200-metres,female,JAM,23.38,No,3.3259552e-05,Yes,No,No,No
Natalia BUKOWIECKA,200-metres,female,POL,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Nikola BENDOVÁ,200-metres,female,CZE,23.38,No,3.3259552e-05,Yes,No,No,No
Alicja WRONA-KUTRZEPA,200-metres,female,POL,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Cecilia TAMAYO-GARZA,200-metres,female,MEX,23.38,No,3.3259552e-05,Yes,No,No,No
Herverge Etame KOLE,200-metres,female,CMR,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Kaylen FLETCHER,200-metres,female,USA,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Leah THAMES,200-metres,female,USA,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Jade BROWN,200-metres,female,USA,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Yanique DAYLE,200-metres,female,JAM,23.38,No,3.3259552e-05,Yes,No,No,No
Alexa SULYÁN,200-metres,female,HUN,23.38,No,3.3259552e-05,Yes,No,No,No
Naj WATSON,200-metres,female,USA,23.38,No,3.3259552e-05,Yes,No,No,No
Aniyah BIGAM,200-metres,female,USA,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Tima GODBLESS,200-metres,female,NGR,23.38,No,3.3259552e-05,Yes,No,No,No
Deshana SKEETE,200-metres,female,GUY,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Amare HARLAN,200-metres,female,USA,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Braelyn BAKER,200-metres,female,USA,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Braelyn BAKER,200-metres,female,USA,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Taejha BADAL,200-metres,female,TTO,23.38,No,3.3259552e-05,Yes,No,No,Yes
Lia LOVE,200-metres,female,USA,23.38,No,3.3259552e-05,Yes,No,No,No
Ana Carolina AZEVEDO,200-metres,female,BRA,23.38,No,3.3259552e-05,Yes,No,No,No
Marlet OSPINO,200-metres,female,COL,23.38,No,3.3259552e-05,Yes,No,No,Unknown
Dalia KADDARI,200-metres,female,ITA,23.38,No,3.3259552e-05,Yes,No,No,No
Gabriela MOURÃO,200-metres,female,BRA,23.38,No,3.3259552e-05,Yes,No,No,No
Gloria HOOPER,200-metres,female,ITA,23.38,No,3.3259552e-05,Yes,No,No,No
Shenese WALKER,200-metres,female,JAM,23.38,No,3.3259552e-05,Yes,No,No,No
Kristie EDWARDS,200-metres,female,AUS,23.39,No,3.3259552e-05,Yes,No,No,No
Jhana DOWNIE,200-metres,female,JAM,23.39,No,3.3259552e-05,Yes,No,No,No
Khia HOLLOWAY,200-metres,female,USA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Sophia BECKMON,200-metres,female,USA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Kaylen FLETCHER,200-metres,female,USA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
RaNayla MOTEN,200-metres,female,USA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Elisa VALENSIN,200-metres,female,ITA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Chante CLINKSCALE,200-metres,female,USA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Lisa RAYE,200-metres,female,TTO,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Elisa VALENSIN,200-metres,female,ITA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Elisa VALENSIN,200-metres,female,ITA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Anne BÖCKER,200-metres,female,GER,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Lisa RAYE,200-metres,female,TTO,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Je'nyia BURTON,200-metres,female,USA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Lakara STALLAN,200-metres,female,AUS,23.39,No,3.3259552e-05,Yes,No,No,No
Marissa SIMPSON,200-metres,female,JAM,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Destiny SMITH-BARNETT,200-metres,female,LBR,23.39,No,3.3259552e-05,Yes,No,No,No
Alyson BELL,200-metres,female,GBR,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Taylor SNAER,200-metres,female,USA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Lauren GALE,200-metres,female,CAN,23.39,No,3.3259552e-05,Yes,No,No,No
Kristina Marie KNOTT,200-metres,female,PHI,23.39,No,3.3259552e-05,Yes,No,No,No
Iris CALIGIURI,200-metres,female,SUI,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Elisa VALENSIN,200-metres,female,ITA,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Lorraine MARTINS,200-metres,female,BRA,23.39,No,3.3259552e-05,Yes,No,No,No
Marlena GRANASZEWSKA,200-metres,female,POL,23.39,No,3.3259552e-05,Yes,No,No,No
Kemba NELSON,200-metres,female,JAM,23.39,No,3.3259552e-05,Yes,No,No,No
Sila KOLOĞLU,200-metres,female,TUR,23.39,No,3.3259552e-05,Yes,No,No,Unknown
María Fernanda MURILLO,200-metres,female,COL,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Nicole CAICEDO,200-metres,female,ECU,23.39,No,3.3259552e-05,Yes,No,No,No
Anne BÖCKER,200-metres,female,GER,23.39,No,3.3259552e-05,Yes,No,No,Unknown
María Fernanda MURILLO,200-metres,female,COL,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Lisa RAYE,200-metres,female,TTO,23.39,No,3.3259552e-05,Yes,No,No,Unknown
Miracle EZECHUKWU,200-metres,female,NGR,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Judith Bilepo MOKOBE,200-metres,female,GER,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Natacha NGOYE,200-metres,female,CGO,23.4,No,3.3259552e-05,Yes,No,No,No
Gabrielle MATTHEWS,200-metres,female,JAM,23.4,No,3.3259552e-05,Yes,No,No,Yes
Sole FREDERICK,200-metres,female,TTO,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Miracle EZECHUKWU,200-metres,female,NGR,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Judith Bilepo MOKOBE,200-metres,female,GER,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Maria Camila MATURANA,200-metres,female,COL,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Wiktoria GAJOSZ,200-metres,female,POL,23.4,No,3.3259552e-05,Yes,No,No,Unknown
La'Nica LOCKER,200-metres,female,ANT,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Miracle EZECHUKWU,200-metres,female,NGR,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Milian FIELDS,200-metres,female,USA,23.4,No,3.3259552e-05,Yes,No,No,Yes
Louise WIELAND,200-metres,female,GER,23.4,No,3.3259552e-05,Yes,No,No,No
Jazmine MOSS,200-metres,female,GBR,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Maria Camila MATURANA,200-metres,female,COL,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Iris CALIGIURI,200-metres,female,SUI,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Keliza SMITH,200-metres,female,GUY,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Tiffani PITTMAN,200-metres,female,USA,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Elise TRYNKLER,200-metres,female,FRA,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Grace KONRAD,200-metres,female,CAN,23.4,No,3.3259552e-05,Yes,No,No,No
Sole FREDERICK,200-metres,female,TTO,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Victoria OHURUOGU,200-metres,female,GBR,23.4,No,3.3259552e-05,Yes,No,No,Yes
Lorène Dorcas BAZOLO,200-metres,female,POR,23.4,No,3.3259552e-05,Yes,No,No,No
Izzy GOUDROS,200-metres,female,CAN,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Ami TAKAHASHI,200-metres,female,JPN,23.4,No,3.3259552e-05,Yes,No,No,Unknown
McKenna WATSON,200-metres,female,USA,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Wiktoria GAJOSZ,200-metres,female,POL,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Lieke KLAVER,200-metres,female,NED,23.4,No,3.3259552e-05,Yes,No,No,No
Rebekka HAASE,200-metres,female,GER,23.4,No,3.3259552e-05,Yes,No,No,No
Naomi VAN DEN BROECK,200-metres,female,BEL,23.4,No,3.3259552e-05,Yes,No,No,No
La'Nica LOCKER,200-metres,female,ANT,23.4,No,3.3259552e-05,Yes,No,No,Unknown
Precious NZEAKOR,200-metres,female,NGR,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Collinique FARRINGTON,200-metres,female,BAH,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Karyna SALAUYOVA,200-metres,female,BLR,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Lizaveta TRATSIAK,200-metres,female,BLR,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Catherine LÉGER,200-metres,female,CAN,23.41,No,3.3259552e-05,Yes,No,No,No
Talea PREPENS,200-metres,female,GER,23.41,No,3.3259552e-05,Yes,No,No,No
Léonie POINTET,200-metres,female,SUI,23.41,No,3.3259552e-05,Yes,No,No,No
Yuliya LUKYANENKOVA,200-metres,female,RUS,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Alba BORRERO,200-metres,female,ESP,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Elise TRYNKLER,200-metres,female,FRA,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Junying ZHU,200-metres,female,CHN,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Miriam SÁNCHEZ,200-metres,female,MEX,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Adijatu Rejoice SULE,200-metres,female,NGR,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Lia LOVE,200-metres,female,USA,23.41,No,3.3259552e-05,Yes,No,No,No
Kiyah YEAST,200-metres,female,USA,23.41,No,3.3259552e-05,Yes,No,No,Yes
Kiyah YEAST,200-metres,female,USA,23.41,No,3.3259552e-05,Yes,No,No,Yes
Oneika MCANNUFF,200-metres,female,JAM,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Amari WEATHERFORD,200-metres,female,USA,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Aleksandra STOILOVA,200-metres,female,AUS,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Kya EPPS,200-metres,female,USA,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Kya EPPS,200-metres,female,USA,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Zaya AKINS,200-metres,female,USA,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Shaquena FOOTE,200-metres,female,JAM,23.41,No,3.3259552e-05,Yes,No,No,Yes
Brooklyn SANDVIG,200-metres,female,USA,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Amaka Joy NWOKIKE,200-metres,female,NGR,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Stacey ONYEPUNUKA,200-metres,female,USA,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Shuri AONO,200-metres,female,JPN,23.41,No,3.3259552e-05,Yes,No,No,Yes
Sanaa FREDERICK,200-metres,female,TTO,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Stacey ONYEPUNUKA,200-metres,female,USA,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Yuliya LUKYANENKOVA,200-metres,female,RUS,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Sanaa FREDERICK,200-metres,female,TTO,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Gladymar TORRES,200-metres,female,PUR,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Jessica MILAT,200-metres,female,AUS,23.41,No,3.3259552e-05,Yes,No,No,No
Cassie THOMPSON,200-metres,female,BAH,23.41,No,3.3259552e-05,Yes,No,No,Unknown
Shuri AONO,200-metres,female,JPN,23.42,No,3.3259552e-05,Yes,No,No,No
Lenora GUION FIRMIN,200-metres,female,FRA,23.42,No,3.3259552e-05,Yes,No,No,No
Fabienne HOENKE,200-metres,female,SUI,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Jazmine MOSS,200-metres,female,GBR,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Natalya KOMBAROVA,200-metres,female,RUS,23.42,No,3.3259552e-05,Yes,No,No,No
Cecilia TAMAYO-GARZA,200-metres,female,MEX,23.42,No,3.3259552e-05,Yes,No,No,No
Vera FILATOVA,200-metres,female,RUS,23.42,No,3.3259552e-05,Yes,No,No,No
Jodean WILLIAMS,200-metres,female,JAM,23.42,No,3.3259552e-05,Yes,No,No,No
Brooke IRONSIDE,200-metres,female,GBR,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Marlena GRANASZEWSKA,200-metres,female,POL,23.42,No,3.3259552e-05,Yes,No,No,No
Natalia BUKOWIECKA,200-metres,female,POL,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Maja MIHALINEC ZIDAR,200-metres,female,SLO,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Fatouma CONDE,200-metres,female,GUI,23.42,No,3.3259552e-05,Yes,No,Unknown,Unknown
Keliza SMITH,200-metres,female,GUY,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Louisa STONEY,200-metres,female,GBR,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Magdalena NIEMCZYK,200-metres,female,POL,23.42,No,3.3259552e-05,Yes,No,No,No
McKenna WATSON,200-metres,female,USA,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Marie-Éloise LECLAIR,200-metres,female,CAN,23.42,No,3.3259552e-05,Yes,No,No,Yes
Paula GARCÍA,200-metres,female,ESP,23.42,No,3.3259552e-05,Yes,No,No,No
Jaël BESTUÉ,200-metres,female,ESP,23.42,No,3.3259552e-05,Yes,No,No,No
Micha POWELL,200-metres,female,CAN,23.42,No,3.3259552e-05,Yes,No,No,No
Kaylen FLETCHER,200-metres,female,USA,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Sharmelle HOLMES,200-metres,female,USA,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Brooklyn SANDVIG,200-metres,female,USA,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Dejona SIMPSON,200-metres,female,JAM,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Cynteria JAMES,200-metres,female,USA,23.42,No,3.3259552e-05,Yes,No,No,Yes
Peyton GARRISON,200-metres,female,USA,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Sharmelle HOLMES,200-metres,female,USA,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Julia HENRIKSSON,200-metres,female,SWE,23.42,No,3.3259552e-05,Yes,No,No,No
Annik KÄLIN,200-metres,female,SUI,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Shenese WALKER,200-metres,female,JAM,23.42,No,3.3259552e-05,Yes,No,No,No
Lauren GALE,200-metres,female,CAN,23.42,No,3.3259552e-05,Yes,No,No,No
Sedrickia WYNN,200-metres,female,USA,23.42,No,3.3259552e-05,Yes,No,No,No
Marie-Éloise LECLAIR,200-metres,female,CAN,23.42,No,3.3259552e-05,Yes,No,No,Yes
Maygan SHAW,200-metres,female,USA,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Kemba NELSON,200-metres,female,JAM,23.42,No,3.3259552e-05,Yes,No,No,No
Taylor SNAER,200-metres,female,USA,23.42,No,3.3259552e-05,Yes,No,No,Unknown
La'Nica LOCKER,200-metres,female,ANT,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Carla BULL,200-metres,female,AUS,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Remi TSURUTA,200-metres,female,JPN,23.42,No,3.3259552e-05,Yes,No,No,No
La'Nica LOCKER,200-metres,female,ANT,23.42,No,3.3259552e-05,Yes,No,No,Unknown
Jacqueline MADOGO,200-metres,female,CAN,23.42,No,3.3259552e-05,Yes,No,No,No
Johanka ŠAFÁŘOVÁ,200-metres,female,CZE,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Sarolta KRISZT,200-metres,female,HUN,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Sharmelle HOLMES,200-metres,female,USA,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Sabrina DOCKERY,200-metres,female,JAM,23.43,No,3.3259552e-05,Yes,No,No,No
Sole FREDERICK,200-metres,female,TTO,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Shanoya Mikalia DOUGLAS,200-metres,female,JAM,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Peyton GARRISON,200-metres,female,USA,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Kayda AUSTIN,200-metres,female,USA,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Sole FREDERICK,200-metres,female,TTO,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Aniyah BIGAM,200-metres,female,USA,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Kemba NELSON,200-metres,female,JAM,23.43,No,3.3259552e-05,Yes,No,No,No
Lukrecija SABAITYTĖ,200-metres,female,LTU,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Cecilia TAMAYO-GARZA,200-metres,female,MEX,23.43,No,3.3259552e-05,Yes,No,No,No
Magdalena LINDNER,200-metres,female,AUT,23.43,No,3.3259552e-05,Yes,No,No,Yes
Lina Esther LICONA TORRES,200-metres,female,COL,23.43,No,3.3259552e-05,Yes,No,No,No
Imke VERVAET,200-metres,female,BEL,23.43,No,3.3259552e-05,Yes,No,No,No
Léonie POINTET,200-metres,female,SUI,23.43,No,3.3259552e-05,Yes,No,No,No
Nya BLOCKER,200-metres,female,USA,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Janiah PULLIAM,200-metres,female,USA,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Sabrina DOCKERY,200-metres,female,JAM,23.43,No,3.3259552e-05,Yes,No,No,No
Kaniya JOHNSON,200-metres,female,USA,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Mia GROSS,200-metres,female,AUS,23.43,No,3.3259552e-05,Yes,No,No,No
Angelica Maria GAMBOA,200-metres,female,COL,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Junying ZHU,200-metres,female,CHN,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Cecilia TAMAYO-GARZA,200-metres,female,MEX,23.43,No,3.3259552e-05,Yes,No,No,No
Jasmine ABRAMS,200-metres,female,GUY,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Yuting LI,200-metres,female,CHN,23.43,No,3.3259552e-05,Yes,No,No,No
Rafiatu NUHU,200-metres,female,GHA,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Saran Hadja KOUYATE,200-metres,female,GUI,23.43,No,3.3259552e-05,Yes,No,Unknown,Unknown
Jessica-Bianca WESSOLLY,200-metres,female,GER,23.43,No,3.3259552e-05,Yes,No,No,No
Shanoya Mikalia DOUGLAS,200-metres,female,JAM,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Kailei COLLINS,200-metres,female,USA,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Sarolta KRISZT,200-metres,female,HUN,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Sharmelle HOLMES,200-metres,female,USA,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Sina MAYER,200-metres,female,GER,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Johanka ŠAFÁŘOVÁ,200-metres,female,CZE,23.43,No,3.3259552e-05,Yes,No,No,Unknown
Sharmelle HOLMES,200-metres,female,USA,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Sade GRAY,200-metres,female,USA,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Alyssa BEAN,200-metres,female,USA,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Aaliyah PYATT,200-metres,female,USA,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Kissiwaa MENSAH,200-metres,female,GBR,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Jhana DOWNIE,200-metres,female,JAM,23.44,No,3.3259552e-05,Yes,No,No,No
Jaitlyn WARE,200-metres,female,USA,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Jaitlyn WARE,200-metres,female,USA,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Aleksandra STOILOVA,200-metres,female,AUS,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Sada WILLIAMS,200-metres,female,BAR,23.44,No,3.3259552e-05,Yes,No,No,No
Jaitlyn WARE,200-metres,female,USA,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Holly OKUKU,200-metres,female,GER,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Lia LOVE,200-metres,female,USA,23.44,No,3.3259552e-05,Yes,No,No,No
Sharmelle HOLMES,200-metres,female,USA,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Camryn DICKSON,200-metres,female,USA,23.44,No,3.3259552e-05,Yes,No,No,No
Silvie DANĚČKOVÁ,200-metres,female,CZE,23.44,No,3.3259552e-05,Yes,No,No,Unknown
Olivia FOTOPOULOU,200-metres,female,CYP,23.44,No,3.3259552e-05,Yes,No,No,No
Camille RUTHERFORD,200-metres,female,BAH,23.44,No,3.3259552e-05,Yes,No,No,No
